painting,painting_style,painting_subject,museum,museum_city,museum_country,artist,artist_nationality,artist_style,artist_birth,artist_death
"Moulin de la Galette sous la Neige, Montmartre",Realism,\N,\N,\N,\N,Maurice Utrillo,French,Realist,1883,1955
Moulin de la Galette,Realism,\N,\N,\N,\N,Maurice Utrillo,French,Realist,1883,1955
Moulin de Sannois,Realism,\N,\N,\N,\N,Maurice Utrillo,French,Realist,1883,1955
Notre Dame de Paris,Realism,\N,Musée d'Orsay,Paris,France,Maurice Utrillo,French,Realist,1883,1955
Notre-Dame de Paris,Realism,\N,\N,\N,\N,Maurice Utrillo,French,Realist,1883,1955
Paysage a Lucenay,Realism,\N,\N,\N,\N,Maurice Utrillo,French,Realist,1883,1955
Paysage a Montmagny,Realism,\N,\N,\N,\N,Maurice Utrillo,French,Realist,1883,1955
Paysage a Pierrefitte,Realism,\N,\N,\N,\N,Maurice Utrillo,French,Realist,1883,1955
Paysage d'Alfortville (Seine et Marne),Realism,\N,\N,\N,\N,Maurice Utrillo,French,Realist,1883,1955
Paysage de Neige en Suisse,Realism,\N,\N,\N,\N,Maurice Utrillo,French,Realist,1883,1955
Personnages Devant les Fortifications de Paris,Realism,\N,\N,\N,\N,Maurice Utrillo,French,Realist,1883,1955
Place de L’Église de Touchay (Cher),Realism,\N,\N,\N,\N,Maurice Utrillo,French,Realist,1883,1955
Place de Village,Realism,\N,\N,\N,\N,Maurice Utrillo,French,Realist,1883,1955
Place du Marche au Vesinet,Realism,\N,\N,\N,\N,Maurice Utrillo,French,Realist,1883,1955
Place du Tertre a Montmartre,Realism,\N,\N,\N,\N,Maurice Utrillo,French,Realist,1883,1955
Place du Tertre a Montmartre,Realism,\N,\N,\N,\N,Maurice Utrillo,French,Realist,1883,1955
Place du Tertre a Montmartre,Realism,\N,\N,\N,\N,Maurice Utrillo,French,Realist,1883,1955
Place Ravignan,Realism,\N,\N,\N,\N,Maurice Utrillo,French,Realist,1883,1955
Pontoise Rue de l'Eperon et Rue de la Coutellerie,Realism,\N,\N,\N,\N,Maurice Utrillo,French,Realist,1883,1955
Rade de Beaulieu (Alpes-Maritimes),Realism,\N,\N,\N,\N,Maurice Utrillo,French,Realist,1883,1955
"Remise de Voitures d'Enfants, Rue des Saules a Montmartre",Realism,\N,\N,\N,\N,Maurice Utrillo,French,Realist,1883,1955
Restaurant et Vieux Moulin a Sannois,Realism,\N,\N,\N,\N,Maurice Utrillo,French,Realist,1883,1955
Rue a Chatou (Yvelines),Realism,\N,\N,\N,\N,Maurice Utrillo,French,Realist,1883,1955
Rue a Hyeres,Realism,\N,\N,\N,\N,Maurice Utrillo,French,Realist,1883,1955
Rue a Ivry-sur-Seine (Val-de-Marne),Realism,\N,\N,\N,\N,Maurice Utrillo,French,Realist,1883,1955
Rue a Ivry,Realism,\N,\N,\N,\N,Maurice Utrillo,French,Realist,1883,1955
Rue a Montmartre,Realism,\N,\N,\N,\N,Maurice Utrillo,French,Realist,1883,1955
Rue a Montmartre,Realism,\N,\N,\N,\N,Maurice Utrillo,French,Realist,1883,1955
Rue a Montmartre,Realism,\N,\N,\N,\N,Maurice Utrillo,French,Realist,1883,1955
Rue au Vesinet sous la Neige,Realism,\N,\N,\N,\N,Maurice Utrillo,French,Realist,1883,1955
"Rue Chevalier de la Barre, Montmartre",Realism,\N,\N,\N,\N,Maurice Utrillo,French,Realist,1883,1955
Rue d'Auteuil,Realism,\N,\N,\N,\N,Maurice Utrillo,French,Realist,1883,1955
Rue de Banlieue,Realism,\N,\N,\N,\N,Maurice Utrillo,French,Realist,1883,1955
Rue de Banlieue,Realism,\N,\N,\N,\N,Maurice Utrillo,French,Realist,1883,1955
Rue de Banlieue,Realism,\N,\N,\N,\N,Maurice Utrillo,French,Realist,1883,1955
"Rue de Bievre, Bourg-la-Reine (Hauts-de-Seine)",Realism,\N,\N,\N,\N,Maurice Utrillo,French,Realist,1883,1955
Rue de la Bonne a Montmartre,Realism,\N,\N,\N,\N,Maurice Utrillo,French,Realist,1883,1955
Rue de la Bonne,Realism,\N,\N,\N,\N,Maurice Utrillo,French,Realist,1883,1955
"Rue de la Butte Pinson sous la Neige, Montmagny",Realism,\N,\N,\N,\N,Maurice Utrillo,French,Realist,1883,1955
Rue de la Fontaine a Mulard,Realism,\N,\N,\N,\N,Maurice Utrillo,French,Realist,1883,1955
Rue de la Jonquiere,Realism,\N,\N,\N,\N,Maurice Utrillo,French,Realist,1883,1955
Rue de l'Abreuvoir a Montmartre,Realism,\N,\N,\N,\N,Maurice Utrillo,French,Realist,1883,1955
Rue de l'Abreuvoir sous la Neige,Realism,\N,\N,\N,\N,Maurice Utrillo,French,Realist,1883,1955
Rue de l'Abreuvoir,Realism,\N,\N,\N,\N,Maurice Utrillo,French,Realist,1883,1955
Rue de Mont-Cenis sous la Neige,Realism,\N,\N,\N,\N,Maurice Utrillo,French,Realist,1883,1955
Rue de Montmartre,Realism,\N,\N,\N,\N,Maurice Utrillo,French,Realist,1883,1955
Rue de Montmartre,Realism,\N,\N,\N,\N,Maurice Utrillo,French,Realist,1883,1955
Rue du Mont-Cenis a Montmartre,Realism,\N,\N,\N,\N,Maurice Utrillo,French,Realist,1883,1955
Rue du XIII Arrondissement a Paris,Realism,\N,\N,\N,\N,Maurice Utrillo,French,Realist,1883,1955
"Rue Jean Durand et L’Église, Stains (Seine-Saint-Denis)",Realism,\N,\N,\N,\N,Maurice Utrillo,French,Realist,1883,1955
Rue Philippe de Girard a Paris,Realism,\N,\N,\N,\N,Maurice Utrillo,French,Realist,1883,1955
"Rue Ronsard, Montmartre",Realism,\N,\N,\N,\N,Maurice Utrillo,French,Realist,1883,1955
Rue Saint-Rustique,Realism,\N,\N,\N,\N,Maurice Utrillo,French,Realist,1883,1955
Rue Saint-Rustique,Realism,\N,\N,\N,\N,Maurice Utrillo,French,Realist,1883,1955
Rue Saint-Rustique a Montmartre,Realism,\N,\N,\N,\N,Maurice Utrillo,French,Realist,1883,1955
"Rue Saint-Rustique a Montmartre, sous la Neige",Realism,\N,\N,\N,\N,Maurice Utrillo,French,Realist,1883,1955
Rue Saint Rustique a Montmartre,Realism,\N,\N,\N,\N,Maurice Utrillo,French,Realist,1883,1955
Rue Saint-Rustique sous la Neige,Realism,\N,\N,\N,\N,Maurice Utrillo,French,Realist,1883,1955
Rue Saint-Rustique,Realism,\N,\N,\N,\N,Maurice Utrillo,French,Realist,1883,1955
"Rue Saint-Vincent et Chaumiere d'Henri IV, Montmartre",Realism,\N,\N,\N,\N,Maurice Utrillo,French,Realist,1883,1955
"Rue Saint-Vincent sous la Neige, Montmartre",Realism,\N,\N,\N,\N,Maurice Utrillo,French,Realist,1883,1955
"Rue Sarrette, Petit-Montrouge, Paris",Realism,\N,\N,\N,\N,Maurice Utrillo,French,Realist,1883,1955
Rue sous la Neige,Realism,\N,\N,\N,\N,Maurice Utrillo,French,Realist,1883,1955
"Rue Vauconsant, a Sannois",Realism,\N,\N,\N,\N,Maurice Utrillo,French,Realist,1883,1955
Sacre´-Coeur de Montmartre et Square Saint-Pierre,Realism,\N,\N,\N,\N,Maurice Utrillo,French,Realist,1883,1955
Sacre´-Coeur de Montmartre et Square Saint-Pierre,Realism,\N,\N,\N,\N,Maurice Utrillo,French,Realist,1883,1955
Sacre´-Coeur de Montmartre et Square Saint-Pierre,Realism,\N,\N,\N,\N,Maurice Utrillo,French,Realist,1883,1955
Sacre´-Coeur de Montmartre et Square Saint-Pierre,Realism,\N,\N,\N,\N,Maurice Utrillo,French,Realist,1883,1955
Sacre´-Coeur de Montmartre et Square St. Pierre,Realism,\N,\N,\N,\N,Maurice Utrillo,French,Realist,1883,1955
Sacre´-Coeur de Montmartre,Realism,\N,\N,\N,\N,Maurice Utrillo,French,Realist,1883,1955
Sacre´-Coeur en Hiver,Realism,\N,\N,\N,\N,Maurice Utrillo,French,Realist,1883,1955
Saint Yrieix sous Aixe,Realism,\N,\N,\N,\N,Maurice Utrillo,French,Realist,1883,1955
Square Saint-Pierre a Montmartre,Realism,\N,\N,\N,\N,Maurice Utrillo,French,Realist,1883,1955
"Square Saint-Pierre et Sacre´-Coeur, Montmartre",Realism,\N,\N,\N,\N,Maurice Utrillo,French,Realist,1883,1955
Streets of Paris,Realism,\N,\N,\N,\N,Maurice Utrillo,French,Realist,1883,1955
Tabac Restaurant Bibet a Saint-Bernard,Realism,\N,\N,\N,\N,Maurice Utrillo,French,Realist,1883,1955
Temple Protestant a Baigts (Basses-Pyre´ne´es),Realism,\N,\N,\N,\N,Maurice Utrillo,French,Realist,1883,1955
The Old Maquis of Montmartre,Realism,\N,\N,\N,\N,Maurice Utrillo,French,Realist,1883,1955
The Street,Realism,\N,\N,\N,\N,Maurice Utrillo,French,Realist,1883,1955
The Three Mills of Montmartre Under the Snow,Realism,\N,\N,\N,\N,Maurice Utrillo,French,Realist,1883,1955
The Tunnel and the Caves of Ladders in Savoie,Realism,\N,\N,\N,\N,Maurice Utrillo,French,Realist,1883,1955
"Tour de Philosophe et Moulin de la Galette, Montmartre",Realism,\N,\N,\N,\N,Maurice Utrillo,French,Realist,1883,1955
Un Coin de la Butte Montmartre,Realism,\N,\N,\N,\N,Maurice Utrillo,French,Realist,1883,1955
Une Rue a Nanterre,Realism,\N,\N,\N,\N,Maurice Utrillo,French,Realist,1883,1955
Une Rue a Saint-Le´ger,Realism,\N,\N,\N,\N,Maurice Utrillo,French,Realist,1883,1955
Une Rue dans le XVII Arrondissement,Realism,\N,\N,\N,\N,Maurice Utrillo,French,Realist,1883,1955
Vase de Fleurs,Realism,\N,\N,\N,\N,Maurice Utrillo,French,Realist,1883,1955
"Vue du Sacre´-Coeur, rue du Mont-Cenis, Montmartre",Realism,\N,\N,\N,\N,Maurice Utrillo,French,Realist,1883,1955
La Baie de Beaulieu,Impressionism,\N,\N,\N,\N,Maxime Maufra,French,Impressionist,1863,1918
"La Grande Falaise, Thurso, Ecosse",Impressionism,Seascapes,\N,\N,\N,Maxime Maufra,French,Impressionist,1863,1918
La Mer a Etretat,Impressionism,Seascapes,\N,\N,\N,Maxime Maufra,French,Impressionist,1863,1918
"La Mer, Plage du Portzic, Morgat",Impressionism,Seascapes,\N,\N,\N,Maxime Maufra,French,Impressionist,1863,1918
La Plage,Impressionism,\N,\N,\N,\N,Maxime Maufra,French,Impressionist,1863,1918
La Ramasseuse de Pommes de Terre,Impressionism,\N,\N,\N,\N,Maxime Maufra,French,Impressionist,1863,1918
"La Riviere, le Matin, Tonquedec",Impressionism,Rivers/Lakes,\N,\N,\N,Maxime Maufra,French,Impressionist,1863,1918
La Roche Isolee a Morgat,Impressionism,Seascapes,\N,\N,\N,Maxime Maufra,French,Impressionist,1863,1918
La Seine a Chateau Gaillard,Impressionism,Rivers/Lakes,\N,\N,\N,Maxime Maufra,French,Impressionist,1863,1918
"La Vague Echevelee, Saint-Guenole, Penmarch",Impressionism,Seascapes,\N,\N,\N,Maxime Maufra,French,Impressionist,1863,1918
"Le Chateau Gaillard, Apres Midi",Impressionism,\N,\N,\N,\N,Maxime Maufra,French,Impressionist,1863,1918
"Le Loir a Lavardin, Loir et Cher",Impressionism,\N,\N,\N,\N,Maxime Maufra,French,Impressionist,1863,1918
"Le Matin, Oued d'El Kantara",Impressionism,\N,\N,\N,\N,Maxime Maufra,French,Impressionist,1863,1918
Le Pêcheur,Impressionism,\N,\N,\N,\N,Maxime Maufra,French,Impressionist,1863,1918
"Le Port de Goulphar, Belle Ile en Mer",Impressionism,\N,\N,\N,\N,Maxime Maufra,French,Impressionist,1863,1918
Le Port du Louvre Apres L'Orage,Impressionism,\N,\N,\N,\N,Maxime Maufra,French,Impressionist,1863,1918
Le Torrent dans la Vallee de la Romanche en Isere,Impressionism,\N,\N,\N,\N,Maxime Maufra,French,Impressionist,1863,1918
"Le Vallon, Vaucottes sur Mer",Impressionism,\N,\N,\N,\N,Maxime Maufra,French,Impressionist,1863,1918
"Le Vieux Moulin, Les Andelys",Impressionism,\N,\N,\N,\N,Maxime Maufra,French,Impressionist,1863,1918
Le Village de Saint-Avoye (Morbihan),Impressionism,\N,\N,\N,\N,Maxime Maufra,French,Impressionist,1863,1918
"Le Village, Morgat",Impressionism,\N,\N,\N,\N,Maxime Maufra,French,Impressionist,1863,1918
Les Bords de la Loire,Impressionism,\N,\N,\N,\N,Maxime Maufra,French,Impressionist,1863,1918
"Les , Bords de Marne",Impressionism,\N,\N,\N,\N,Maxime Maufra,French,Impressionist,1863,1918
"Les Courants du Loir, Lavardin, Loir et Cher",Impressionism,\N,\N,\N,\N,Maxime Maufra,French,Impressionist,1863,1918
"Les Nuages Blancs, Rosporden",Impressionism,\N,\N,\N,\N,Maxime Maufra,French,Impressionist,1863,1918
Les Pins de l'ile St. Honorat (Alpes-Maritimes),Impressionism,\N,\N,\N,\N,Maxime Maufra,French,Impressionist,1863,1918
Les Voiles Rouges,Impressionism,\N,\N,\N,\N,Maxime Maufra,French,Impressionist,1863,1918
"L’Orage, Entre´e des Bateaux, Le Havre",Impressionism,\N,\N,\N,\N,Maxime Maufra,French,Impressionist,1863,1918
"L'Orage le Soir, l'Anse de Port-Goulphar, Belle-Ile-en-Mer",Impressionism,\N,\N,\N,\N,Maxime Maufra,French,Impressionist,1863,1918
Maree Basse a Kerhostin,Impressionism,Seascapes,\N,\N,\N,Maxime Maufra,French,Impressionist,1863,1918
Maree Basse a la Plage de Port Blanc,Impressionism,Seascapes,\N,\N,\N,Maxime Maufra,French,Impressionist,1863,1918
Moulin Dominant La Mer,Impressionism,\N,\N,\N,\N,Maxime Maufra,French,Impressionist,1863,1918
Nature Morte,Impressionism,Still-Life,\N,\N,\N,Maxime Maufra,French,Impressionist,1863,1918
"Nuit d'Ete, Ben Hope, Ecosse",Impressionism,Seascapes,\N,\N,\N,Maxime Maufra,French,Impressionist,1863,1918
Nymphe Pres d'une Piece d'Eau,Impressionism,Nude,\N,\N,\N,Maxime Maufra,French,Impressionist,1863,1918
"Paysage de Printemps a Lavardin, Loir et Cher",Impressionism,Bridges,\N,\N,\N,Maxime Maufra,French,Impressionist,1863,1918
"Paysage de Printemps a Lavardin, Loir et Cher",Impressionism,Spring,\N,\N,\N,Maxime Maufra,French,Impressionist,1863,1918
Paysage d'Hiver,Impressionism,Winter,\N,\N,\N,Maxime Maufra,French,Impressionist,1863,1918
"Paysage, Moelan, Landes et Sapins sous la Neige",Impressionism,\N,\N,\N,\N,Maxime Maufra,French,Impressionist,1863,1918
Plage aux Grands Arbres,Impressionism,\N,\N,\N,\N,Maxime Maufra,French,Impressionist,1863,1918
Soir D'Orage a Kerhostin,Impressionism,Seascapes,\N,\N,\N,Maxime Maufra,French,Impressionist,1863,1918
"Soleil d'or, Soir aux Andelys, Eure",Impressionism,\N,\N,\N,\N,Maxime Maufra,French,Impressionist,1863,1918
Soleil Levant a Beg-Meil,Impressionism,Seascapes,\N,\N,\N,Maxime Maufra,French,Impressionist,1863,1918
"Temps D'Orage, Les Andelys, Eure",Impressionism,\N,\N,\N,\N,Maxime Maufra,French,Impressionist,1863,1918
"The Cliffs at Beg-ar-Fry, Saint-Jean-du-Doigt",Impressionism,Seascapes,Cleveland Museum Of Art,Cleveland,USA,Maxime Maufra,French,Impressionist,1863,1918
The Downhill Street in Locronan,Impressionism,\N,\N,\N,\N,Maxime Maufra,French,Impressionist,1863,1918
The River,Impressionism,\N,Cleveland Museum Of Art,Cleveland,USA,Maxime Maufra,French,Impressionist,1863,1918
Thonier en Mer,Impressionism,Seascapes,\N,\N,\N,Maxime Maufra,French,Impressionist,1863,1918
Unknown on the Brittany Coast,Impressionism,Seascapes,\N,\N,\N,Maxime Maufra,French,Impressionist,1863,1918
Voilier en Mer,Impressionism,Seascapes,\N,\N,\N,Maxime Maufra,French,Impressionist,1863,1918
"Éragny, Troupeau de Vaches dans un Pre´ Ombrage´",Post-Impressionism,\N,\N,\N,\N,Maximilien Luce,French,Pointillist,1858,1941
Femme Cousant,Post-Impressionism,\N,\N,\N,\N,Maximilien Luce,French,Pointillist,1858,1941
Femme de Dos se Coiffant,Post-Impressionism,\N,\N,\N,\N,Maximilien Luce,French,Pointillist,1858,1941
"Gisors, la Cour du Marche",Post-Impressionism,\N,\N,\N,\N,Maximilien Luce,French,Pointillist,1858,1941
"Guernes, L'Église et les Champs",Post-Impressionism,\N,\N,\N,\N,Maximilien Luce,French,Pointillist,1858,1941
Hauts-Fourneaux a` Charleroi,Post-Impressionism,\N,\N,\N,\N,Maximilien Luce,French,Pointillist,1858,1941
"Honfleur, Le Grand Bassin",Post-Impressionism,\N,\N,\N,\N,Maximilien Luce,French,Pointillist,1858,1941
"Honfleur, Remorqueur et Voiliers",Post-Impressionism,Seascapes,\N,\N,\N,Maximilien Luce,French,Pointillist,1858,1941
Honfleur,Post-Impressionism,\N,\N,\N,\N,Maximilien Luce,French,Pointillist,1858,1941
Impression Nocturne,Post-Impressionism,\N,\N,\N,\N,Maximilien Luce,French,Pointillist,1858,1941
Jardin a Montrouge,Post-Impressionism,Gardens,\N,\N,\N,Maximilien Luce,French,Pointillist,1858,1941
"Jardin, Rue Friant, Au Petit Montrouge",Post-Impressionism,Gardens,\N,\N,\N,Maximilien Luce,French,Pointillist,1858,1941
Jour de marche´ a` Gisors (rue Cappeville),Post-Impressionism,\N,\N,\N,\N,Maximilien Luce,French,Pointillist,1858,1941
"Kermouster, La Moisson",Post-Impressionism,\N,\N,\N,\N,Maximilien Luce,French,Pointillist,1858,1941
La Baignade a` Bessy-sur-Cure,Post-Impressionism,\N,\N,\N,\N,Maximilien Luce,French,Pointillist,1858,1941
"La Baignade des Chevaux dans la Seine, Vers le Pont Marie",Post-Impressionism,Horses,\N,\N,\N,Maximilien Luce,French,Pointillist,1858,1941
"La Baignade des Chevaux dans la Seine, Vers le Pont Marie",Post-Impressionism,Rivers/Lakes,\N,\N,\N,Maximilien Luce,French,Pointillist,1858,1941
La Baignade,Post-Impressionism,\N,\N,\N,\N,Maximilien Luce,French,Pointillist,1858,1941
La Bievre Pres de Paris,Post-Impressionism,\N,\N,\N,\N,Maximilien Luce,French,Pointillist,1858,1941
La Bievre Pres du Paris,Post-Impressionism,Nude,\N,\N,\N,Maximilien Luce,French,Pointillist,1858,1941
La Boucle de la Seine Pres d'Herblay,Post-Impressionism,Spring,\N,\N,\N,Maximilien Luce,French,Pointillist,1858,1941
La Carriere,Post-Impressionism,\N,\N,\N,\N,Maximilien Luce,French,Pointillist,1858,1941
La Ferme a` Bessy-sur-Cure,Post-Impressionism,\N,\N,\N,\N,Maximilien Luce,French,Pointillist,1858,1941
"La Fossette Saint-Clair, Pre`s du Lavandou",Post-Impressionism,Seascapes,\N,\N,\N,Maximilien Luce,French,Pointillist,1858,1941
La Lessive au Jardin,Post-Impressionism,Gardens,\N,\N,\N,Maximilien Luce,French,Pointillist,1858,1941
"La Locomotive, Environs de Charleroi",Post-Impressionism,\N,\N,\N,\N,Maximilien Luce,French,Pointillist,1858,1941
La Marne et le Pont de Fer a` Lagny,Post-Impressionism,Bridges,\N,\N,\N,Maximilien Luce,French,Pointillist,1858,1941
La Passerelle D'Herville,Post-Impressionism,\N,\N,\N,\N,Maximilien Luce,French,Pointillist,1858,1941
La Plage de Mers les Bains,Post-Impressionism,\N,\N,\N,\N,Maximilien Luce,French,Pointillist,1858,1941
La Repasseuse,Post-Impressionism,\N,\N,\N,\N,Maximilien Luce,French,Pointillist,1858,1941
La Route de Lagny,Post-Impressionism,\N,\N,\N,\N,Maximilien Luce,French,Pointillist,1858,1941
La Rue Reaumur,Post-Impressionism,\N,\N,\N,\N,Maximilien Luce,French,Pointillist,1858,1941
"La Seine, Les Lavandieres",Post-Impressionism,Rivers/Lakes,\N,\N,\N,Maximilien Luce,French,Pointillist,1858,1941
La Seine vue des Hauteurs de Mericourt,Post-Impressionism,Spring,\N,\N,\N,Maximilien Luce,French,Pointillist,1858,1941
La Valle´e Industrielle de la Sambre,Post-Impressionism,\N,\N,\N,\N,Maximilien Luce,French,Pointillist,1858,1941
L'Acierie,Post-Impressionism,\N,\N,\N,\N,Maximilien Luce,French,Pointillist,1858,1941
Le Bon Samaritain,Post-Impressionism,\N,\N,\N,\N,Maximilien Luce,French,Pointillist,1858,1941
Le Boulevard,Post-Impressionism,\N,\N,\N,\N,Maximilien Luce,French,Pointillist,1858,1941
Le Brasero,Post-Impressionism,\N,\N,\N,\N,Maximilien Luce,French,Pointillist,1858,1941
Le Debardeur,Post-Impressionism,\N,\N,\N,\N,Maximilien Luce,French,Pointillist,1858,1941
"Le Percement de la Rue Reaumur, Paris",Post-Impressionism,\N,\N,\N,\N,Maximilien Luce,French,Pointillist,1858,1941
Le Percement de la rue Re´aumur,Post-Impressionism,\N,\N,\N,\N,Maximilien Luce,French,Pointillist,1858,1941
Le Pere Bail dans son Jardin a Bois-le-Roi,Post-Impressionism,Gardens,\N,\N,\N,Maximilien Luce,French,Pointillist,1858,1941
Le Pere de L'Artiste,Post-Impressionism,\N,\N,\N,\N,Maximilien Luce,French,Pointillist,1858,1941
Le Pont des Arts,Post-Impressionism,Bridges,\N,\N,\N,Maximilien Luce,French,Pointillist,1858,1941
Le Pont Neuf et le Petit Bras de la Seine,Post-Impressionism,Bridges,\N,\N,\N,Maximilien Luce,French,Pointillist,1858,1941
Le Pont Neuf et le Petit Bras de la Seine,Post-Impressionism,Rivers/Lakes,\N,\N,\N,Maximilien Luce,French,Pointillist,1858,1941
Le Port de Rotterdam,Post-Impressionism,\N,\N,\N,\N,Maximilien Luce,French,Pointillist,1858,1941
Le Quai Saint-Michel,Post-Impressionism,\N,\N,\N,\N,Maximilien Luce,French,Pointillist,1858,1941
Le Tournant de la Seine a` Rolleboise,Post-Impressionism,Rivers/Lakes,\N,\N,\N,Maximilien Luce,French,Pointillist,1858,1941
"Le Treport, Barques Echouees Devant L'Église",Post-Impressionism,\N,\N,\N,\N,Maximilien Luce,French,Pointillist,1858,1941
"Le Tre´port, l'Attelage au Pied de la Falaise",Post-Impressionism,\N,\N,\N,\N,Maximilien Luce,French,Pointillist,1858,1941
"Le Tre´port, le Gardien de Che`vres sur la Falaise",Post-Impressionism,Seascapes,\N,\N,\N,Maximilien Luce,French,Pointillist,1858,1941
"Le Tre´port, Matelots sur le Quai",Post-Impressionism,\N,\N,\N,\N,Maximilien Luce,French,Pointillist,1858,1941
"Le Tre´port, Voiliers au Port",Post-Impressionism,\N,\N,\N,\N,Maximilien Luce,French,Pointillist,1858,1941
Le Tre´port,Post-Impressionism,\N,\N,\N,\N,Maximilien Luce,French,Pointillist,1858,1941
Le Verger,Post-Impressionism,\N,\N,\N,\N,Maximilien Luce,French,Pointillist,1858,1941
Les Batteurs de Pieux Entre,Post-Impressionism,\N,Musée d'Orsay,Paris,France,Maximilien Luce,French,Pointillist,1858,1941
Les Bords de Seine au Printemps,Post-Impressionism,Autumn/Fall,\N,\N,\N,Maximilien Luce,French,Pointillist,1858,1941
Les Bords de Seine au Printemps,Post-Impressionism,Rivers/Lakes,\N,\N,\N,Maximilien Luce,French,Pointillist,1858,1941
Les Bucherons et Leur Attelage,Post-Impressionism,\N,\N,\N,\N,Maximilien Luce,French,Pointillist,1858,1941
"Les Inondations de 1910, Le Pavillon de Flore",Post-Impressionism,\N,\N,\N,\N,Maximilien Luce,French,Pointillist,1858,1941
Les Macons,Post-Impressionism,\N,\N,\N,\N,Maximilien Luce,French,Pointillist,1858,1941
Les Patineurs,Post-Impressionism,\N,\N,\N,\N,Maximilien Luce,French,Pointillist,1858,1941
Les Peniches sur la Seine,Post-Impressionism,Bridges,\N,\N,\N,Maximilien Luce,French,Pointillist,1858,1941
Les Peniches sur la Seine,Post-Impressionism,Rivers/Lakes,\N,\N,\N,Maximilien Luce,French,Pointillist,1858,1941
"Les Quais et la Cathe´drale, Auxerre",Post-Impressionism,\N,\N,\N,\N,Maximilien Luce,French,Pointillist,1858,1941
"Lezardrieux, Le Pont Suspendu",Post-Impressionism,Bridges,\N,\N,\N,Maximilien Luce,French,Pointillist,1858,1941
"Lezardrieux, Le Pont Suspendu",Post-Impressionism,Rivers/Lakes,\N,\N,\N,Maximilien Luce,French,Pointillist,1858,1941
L'Inondation,Post-Impressionism,\N,\N,\N,\N,Maximilien Luce,French,Pointillist,1858,1941
Lucie Cousturier,Post-Impressionism,\N,\N,\N,\N,Maximilien Luce,French,Pointillist,1858,1941
Lucy sur Cure,Post-Impressionism,\N,\N,\N,\N,Maximilien Luce,French,Pointillist,1858,1941
Ludovic Rodo Pissarro dans le Jardin de son Pere a Éragny,Post-Impressionism,Gardens,\N,\N,\N,Maximilien Luce,French,Pointillist,1858,1941
L'Yonne et la Cathedrale D&quot;Auxerre,Post-Impressionism,\N,\N,\N,\N,Maximilien Luce,French,Pointillist,1858,1941
"Mantes, Bords de Seine",Post-Impressionism,Rivers/Lakes,\N,\N,\N,Maximilien Luce,French,Pointillist,1858,1941
"Mantes, Bords de Seine",Post-Impressionism,Spring,\N,\N,\N,Maximilien Luce,French,Pointillist,1858,1941
